,Season,Game,HR,Team,TOI(min)
623,2012,20312,Road,OTT,48.88333333333334
624,2012,20313,Home,CBJ,49.6
625,2012,20313,Road,COL,49.6
626,2012,20314,Home,DAL,53.23333333333334
627,2012,20314,Road,STL,53.23333333333334
628,2012,20315,Home,FLA,53.53333333333333
629,2012,20315,Road,CAR,53.53333333333333
630,2012,20316,Home,BOS,50.349999999999994
631,2012,20316,Road,MTL,50.349999999999994
632,2012,20317,Home,NYR,46.76666666666668
633,2012,20317,Road,BUF,46.76666666666668
634,2012,20318,Home,MIN,0.016666666666666666
635,2012,20318,Road,EDM,0.016666666666666666
636,2012,20319,Home,CGY,50.78333333333333
637,2012,20319,Road,VAN,50.78333333333333
638,2012,20320,Home,TOR,46.75000000000001
639,2012,20320,Road,NJD,46.75000000000001
640,2012,20321,Home,PIT,50.016666666666666
641,2012,20321,Road,TBL,50.016666666666666
642,2012,20322,Home,PHX,51.71666666666666
643,2012,20322,Road,ANA,51.71666666666666
644,2012,20323,Home,LAK,51.3
645,2012,20323,Road,NSH,51.3
646,2012,20324,Home,NJD,0.016666666666666666
647,2012,20324,Road,TBL,0.016666666666666666
648,2012,20325,Home,NYI,47.733333333333334
649,2012,20325,Road,MTL,47.733333333333334
650,2012,20326,Home,WSH,51.233333333333334
651,2012,20326,Road,BOS,51.233333333333334
652,2012,20327,Home,CAR,51.55
653,2012,20327,Road,BUF,51.55
654,2012,20328,Home,CBJ,51.01666666666667
655,2012,20328,Road,EDM,51.01666666666667
656,2012,20329,Home,NYR,50.550000000000004
657,2012,20329,Road,PHI,50.550000000000004
658,2012,20330,Home,FLA,57.13333333333334
659,2012,20330,Road,WPG,57.13333333333334
660,2012,20331,Home,DET,54.13333333333333
661,2012,20331,Road,COL,54.13333333333333
662,2012,20332,Home,CHI,50.53333333333333
663,2012,20332,Road,MIN,50.53333333333333
664,2012,20333,Home,VAN,46.949999999999996
665,2012,20333,Road,SJS,46.949999999999996
666,2012,20334,Home,LAK,45.2
667,2012,20334,Road,STL,45.2
668,2012,20335,Home,TOR,55.55
669,2012,20335,Road,OTT,55.55
670,2012,20336,Home,CHI,51.483333333333334
671,2012,20336,Road,COL,51.483333333333334
672,2012,20337,Home,CGY,48.98333333333334
673,2012,20337,Road,SJS,48.98333333333334
674,2012,20338,Home,ANA,53.48333333333334
675,2012,20338,Road,PHX,53.48333333333334
676,2012,20339,Home,BOS,46.63333333333333
677,2012,20339,Road,TOR,46.63333333333333
678,2012,20340,Home,NJD,52.466666666666676
679,2012,20340,Road,BUF,52.466666666666676
680,2012,20341,Home,NYI,57.06666666666668
681,2012,20341,Road,NYR,57.06666666666668
682,2012,20342,Home,PHI,48.4
683,2012,20342,Road,PIT,48.4
684,2012,20343,Home,WSH,50.08333333333334
685,2012,20343,Road,FLA,50.08333333333334
686,2012,20344,Home,CAR,44.18333333333334
687,2012,20344,Road,MTL,44.18333333333334
688,2012,20345,Home,CBJ,53.13333333333334
689,2012,20345,Road,VAN,53.13333333333334
690,2012,20346,Home,TBL,48.26666666666667
691,2012,20346,Road,WPG,48.26666666666667
692,2012,20347,Home,DET,58.16666666666667
693,2012,20347,Road,EDM,58.16666666666667
694,2012,20348,Home,PHX,45.083333333333336
695,2012,20348,Road,STL,45.083333333333336
696,2012,20349,Home,LAK,54.63333333333333
697,2012,20349,Road,DAL,54.63333333333333
698,2012,20350,Home,NYR,52.95
699,2012,20350,Road,OTT,52.95
700,2012,20351,Home,FLA,51.20000000000001
701,2012,20351,Road,WPG,51.20000000000001
702,2012,20352,Home,NSH,54.85000000000001
703,2012,20352,Road,EDM,54.85000000000001
704,2012,20353,Home,COL,50.16666666666667
705,2012,20353,Road,CHI,50.16666666666667
706,2012,20354,Home,ANA,57.03333333333334
707,2012,20354,Road,CGY,57.03333333333334
708,2012,20355,Home,BOS,52.333333333333336
709,2012,20355,Road,PHI,52.333333333333336
710,2012,20356,Home,NYI,47.28333333333333
711,2012,20356,Road,WSH,47.28333333333333
712,2012,20357,Home,CBJ,41.616666666666674
713,2012,20357,Road,DET,41.616666666666674
714,2012,20358,Home,SJS,49.38333333333334
715,2012,20358,Road,STL,49.38333333333334
716,2012,20359,Home,TOR,51.5
717,2012,20359,Road,PIT,51.5
718,2012,20360,Home,CAR,50.83333333333334
719,2012,20360,Road,NJD,50.83333333333334
720,2012,20361,Home,TBL,50.349999999999994
721,2012,20361,Road,MTL,50.349999999999994
722,2012,20362,Home,NSH,49.63333333333334
723,2012,20362,Road,MIN,49.63333333333334
724,2012,20363,Home,PHX,49.166666666666664
725,2012,20363,Road,DAL,49.166666666666664
726,2012,20364,Home,LAK,55.55
727,2012,20364,Road,CGY,55.55
728,2012,20365,Home,WSH,50.949999999999996
729,2012,20365,Road,NYR,50.949999999999996
730,2012,20366,Home,DET,41.25
731,2012,20366,Road,CBJ,41.25
732,2012,20367,Home,FLA,46.58333333333334
733,2012,20367,Road,MTL,46.58333333333334
734,2012,20368,Home,NJD,57.11666666666667
735,2012,20368,Road,WPG,57.11666666666667
736,2012,20369,Home,PIT,49.416666666666664
737,2012,20369,Road,NYI,49.416666666666664
738,2012,20370,Home,CHI,48.733333333333334
739,2012,20370,Road,EDM,48.733333333333334
740,2012,20371,Home,PHI,42.1
741,2012,20371,Road,BUF,42.1
742,2012,20372,Home,MIN,46.016666666666666
743,2012,20372,Road,VAN,46.016666666666666
744,2012,20373,Home,COL,46.16666666666668
745,2012,20373,Road,SJS,46.16666666666668
746,2012,20374,Home,ANA,45.2
747,2012,20374,Road,STL,45.2
748,2012,20375,Home,OTT,51.233333333333334
749,2012,20375,Road,BOS,51.233333333333334
750,2012,20376,Home,LAK,52.26666666666667
751,2012,20376,Road,CGY,52.26666666666667
752,2012,20377,Home,BUF,46.86666666666667
753,2012,20377,Road,NYR,46.86666666666667
754,2012,20378,Home,WSH,51.88333333333333
755,2012,20378,Road,CAR,51.88333333333333
756,2012,20379,Home,CBJ,52.966666666666676
757,2012,20379,Road,VAN,52.966666666666676
758,2012,20380,Home,PIT,49.75000000000001
759,2012,20380,Road,BOS,49.75000000000001
760,2012,20381,Home,FLA,51.21666666666667
761,2012,20381,Road,TBL,51.21666666666667
762,2012,20382,Home,WPG,47.833333333333336
763,2012,20382,Road,TOR,47.833333333333336
764,2012,20383,Home,STL,49.650000000000006
765,2012,20383,Road,SJS,49.650000000000006
766,2012,20384,Home,MIN,29.300000000000004
767,2012,20384,Road,ANA,29.300000000000004
768,2012,20385,Home,DAL,47.75
769,2012,20385,Road,NSH,47.75
770,2012,20386,Home,COL,50.06666666666667
771,2012,20386,Road,EDM,50.06666666666667
772,2012,20387,Home,PHX,48.63333333333334
773,2012,20387,Road,LAK,48.63333333333334
774,2012,20388,Home,MTL,33.9
775,2012,20388,Road,OTT,33.9
776,2012,20389,Home,NJD,43.00000000000001
777,2012,20389,Road,PHI,43.00000000000001
778,2012,20390,Home,CGY,54.38333333333333
779,2012,20390,Road,DET,54.38333333333333
780,2012,20391,Home,BOS,52.68333333333334
781,2012,20391,Road,FLA,52.68333333333334
782,2012,20392,Home,TOR,50.21666666666667
783,2012,20392,Road,PIT,50.21666666666667
784,2012,20393,Home,CAR,48.916666666666664
785,2012,20393,Road,WSH,48.916666666666664
786,2012,20394,Home,CBJ,57.016666666666666
787,2012,20394,Road,CHI,57.016666666666666
788,2012,20395,Home,TBL,55.80000000000001
789,2012,20395,Road,NYI,55.80000000000001
790,2012,20396,Home,WPG,57.66666666666667
791,2012,20396,Road,NYR,57.66666666666667
792,2012,20397,Home,STL,45.28333333333334
793,2012,20397,Road,PHX,45.28333333333334
794,2012,20398,Home,MIN,47.93333333333334
795,2012,20398,Road,COL,47.93333333333334
796,2012,20399,Home,DAL,46.85000000000001
797,2012,20399,Road,ANA,46.85000000000001
798,2012,20400,Home,VAN,48.81666666666666
799,2012,20400,Road,NSH,48.81666666666666
800,2012,20401,Home,SJS,51.06666666666667
801,2012,20401,Road,LAK,51.06666666666667
802,2012,20402,Home,PHI,45.78333333333334
803,2012,20402,Road,NJD,45.78333333333334
804,2012,20403,Home,CGY,52.333333333333336
805,2012,20403,Road,NSH,52.333333333333336
806,2012,20404,Home,EDM,47.199999999999996
807,2012,20404,Road,DET,47.199999999999996
808,2012,20405,Home,BOS,53.38333333333334
809,2012,20405,Road,WSH,53.38333333333334
810,2012,20406,Home,PIT,49.35
811,2012,20406,Road,NYR,49.35
812,2012,20407,Home,BUF,47.03333333333333
813,2012,20407,Road,OTT,47.03333333333333
814,2012,20408,Home,COL,52.583333333333336
815,2012,20408,Road,MIN,52.583333333333336
816,2012,20409,Home,TOR,54.71666666666667
817,2012,20409,Road,WPG,54.71666666666667
818,2012,20410,Home,NJD,49.96666666666667
819,2012,20410,Road,MTL,49.96666666666667
820,2012,20411,Home,TBL,55.116666666666674
821,2012,20411,Road,CAR,55.116666666666674
822,2012,20412,Home,CBJ,52.216666666666676
823,2012,20412,Road,PHX,52.216666666666676
824,2012,20413,Home,FLA,57.7
825,2012,20413,Road,NYI,57.7
826,2012,20414,Home,STL,51.9
827,2012,20414,Road,ANA,51.9
828,2012,20415,Home,DAL,46.16666666666668
829,2012,20415,Road,CHI,46.16666666666668
830,2012,20416,Home,VAN,0.016666666666666666
831,2012,20416,Road,DET,0.016666666666666666
832,2012,20417,Home,LAK,57.03333333333334
833,2012,20417,Road,SJS,57.03333333333334
834,2012,20418,Home,PIT,54.46666666666667
835,2012,20418,Road,BOS,54.46666666666667
836,2012,20419,Home,OTT,49.0
837,2012,20419,Road,WPG,49.0
838,2012,20420,Home,WSH,47.616666666666674
839,2012,20420,Road,BUF,47.616666666666674
840,2012,20421,Home,EDM,48.866666666666674
841,2012,20421,Road,NSH,48.866666666666674
842,2012,20422,Home,NYR,52.05000000000001
843,2012,20422,Road,CAR,52.05000000000001
844,2012,20423,Home,TBL,43.46666666666667
845,2012,20423,Road,PHI,43.46666666666667
846,2012,20424,Home,DAL,48.16666666666667
847,2012,20424,Road,CGY,48.16666666666667
848,2012,20425,Home,COL,57.21666666666667
849,2012,20425,Road,CHI,57.21666666666667
850,2012,20426,Home,VAN,49.28333333333334
851,2012,20426,Road,MIN,49.28333333333334
852,2012,20427,Home,ANA,54.31666666666667
853,2012,20427,Road,SJS,54.31666666666667
854,2012,20428,Home,LAK,42.35
855,2012,20428,Road,PHX,42.35
856,2012,20429,Home,NJD,48.616666666666674
857,2012,20429,Road,NYR,48.616666666666674
858,2012,20430,Home,NYI,46.71666666666667
859,2012,20430,Road,OTT,46.71666666666667
860,2012,20431,Home,CAR,49.550000000000004
861,2012,20431,Road,FLA,49.550000000000004
862,2012,20432,Home,CBJ,51.26666666666667
863,2012,20432,Road,NSH,51.26666666666667
864,2012,20433,Home,MTL,51.233333333333334
865,2012,20433,Road,BUF,51.233333333333334
866,2012,20434,Home,PIT,46.28333333333333
867,2012,20434,Road,WSH,46.28333333333333
868,2012,20435,Home,WPG,48.28333333333334
869,2012,20435,Road,BOS,48.28333333333334
870,2012,20436,Home,VAN,49.81666666666668
871,2012,20436,Road,STL,49.81666666666668
872,2012,20437,Home,LAK,44.9
873,2012,20437,Road,PHX,44.9
874,2012,20438,Home,TOR,49.86666666666667
875,2012,20438,Road,TBL,49.86666666666667
876,2012,20439,Home,DET,48.01666666666667
877,2012,20439,Road,MIN,48.01666666666667
878,2012,20440,Home,COL,46.150000000000006
879,2012,20440,Road,DAL,46.150000000000006
880,2012,20441,Home,EDM,47.8
881,2012,20441,Road,SJS,47.8
882,2012,20442,Home,ANA,54.95000000000001
883,2012,20442,Road,CHI,54.95000000000001
884,2012,20443,Home,BUF,41.98333333333334
885,2012,20443,Road,TOR,41.98333333333334
886,2012,20444,Home,NYI,48.31666666666666
887,2012,20444,Road,MTL,48.31666666666666
888,2012,20445,Home,NYR,0.016666666666666666
889,2012,20445,Road,FLA,0.016666666666666666
890,2012,20446,Home,CAR,52.63333333333334
891,2012,20446,Road,NJD,52.63333333333334
892,2012,20447,Home,OTT,54.93333333333334
893,2012,20447,Road,BOS,54.93333333333334
894,2012,20448,Home,WPG,50.8
895,2012,20448,Road,WSH,50.8
896,2012,20449,Home,NSH,45.016666666666666
897,2012,20449,Road,CGY,45.016666666666666
898,2012,20450,Home,PHX,45.86666666666667
899,2012,20450,Road,VAN,45.86666666666667
900,2012,20451,Home,LAK,49.78333333333333
901,2012,20451,Road,DAL,49.78333333333333
902,2012,20452,Home,NYI,52.233333333333334
903,2012,20452,Road,PIT,52.233333333333334
904,2012,20453,Home,CBJ,49.68333333333333
905,2012,20453,Road,CGY,49.68333333333333
906,2012,20454,Home,WPG,43.66666666666667
907,2012,20454,Road,WSH,43.66666666666667
908,2012,20455,Home,ANA,52.68333333333334
909,2012,20455,Road,DET,52.68333333333334
910,2012,20456,Home,OTT,0.016666666666666666
911,2012,20456,Road,TBL,0.016666666666666666
912,2012,20457,Home,MIN,44.233333333333334
913,2012,20457,Road,SJS,44.233333333333334
914,2012,20458,Home,LAK,49.766666666666666
915,2012,20458,Road,VAN,49.766666666666666
916,2012,20459,Home,TOR,53.48333333333334
917,2012,20459,Road,BOS,53.48333333333334
918,2012,20460,Home,MTL,50.60000000000001
919,2012,20460,Road,BUF,50.60000000000001
920,2012,20461,Home,NJD,48.7
921,2012,20461,Road,FLA,48.7
922,2012,20462,Home,NSH,53.1
923,2012,20462,Road,CBJ,53.1
924,2012,20463,Home,DAL,50.00000000000001
925,2012,20463,Road,COL,50.00000000000001
926,2012,20464,Home,EDM,51.5
927,2012,20464,Road,STL,51.5
928,2012,20465,Home,NYI,52.800000000000004
929,2012,20465,Road,FLA,52.800000000000004
930,2012,20466,Home,PIT,55.06666666666667
931,2012,20466,Road,PHI,55.06666666666667
932,2012,20467,Home,NYR,54.300000000000004
933,2012,20467,Road,WSH,54.300000000000004
934,2012,20468,Home,WPG,49.166666666666664
935,2012,20468,Road,TBL,49.166666666666664
936,2012,20469,Home,COL,47.88333333333333
937,2012,20469,Road,VAN,47.88333333333333
938,2012,20470,Home,CGY,46.66666666666667
939,2012,20470,Road,STL,46.66666666666667
940,2012,20471,Home,ANA,47.96666666666666
941,2012,20471,Road,DET,47.96666666666666
942,2012,20472,Home,BOS,51.966666666666676
943,2012,20472,Road,TOR,51.966666666666676
944,2012,20473,Home,OTT,56.93333333333334
945,2012,20473,Road,NJD,56.93333333333334
946,2012,20474,Home,CHI,47.96666666666666
947,2012,20474,Road,LAK,47.96666666666666
948,2012,20475,Home,NSH,49.800000000000004
949,2012,20475,Road,EDM,49.800000000000004
950,2012,20476,Home,DAL,51.95000000000001
951,2012,20476,Road,MIN,51.95000000000001
952,2012,20477,Home,PHX,45.31666666666668
953,2012,20477,Road,DET,45.31666666666668
954,2012,20478,Home,ANA,46.550000000000004
955,2012,20478,Road,SJS,46.550000000000004
956,2012,20479,Home,TOR,52.583333333333336
957,2012,20479,Road,FLA,52.583333333333336
958,2012,20480,Home,PIT,52.18333333333334
959,2012,20480,Road,MTL,52.18333333333334
960,2012,20481,Home,WSH,49.550000000000004
961,2012,20481,Road,NYI,49.550000000000004
962,2012,20482,Home,CAR,52.616666666666674
963,2012,20482,Road,WPG,52.616666666666674
964,2012,20483,Home,PHI,55.06666666666667
965,2012,20483,Road,NYR,55.06666666666667
966,2012,20484,Home,TBL,42.83333333333334
967,2012,20484,Road,BUF,42.83333333333334
968,2012,20485,Home,STL,52.95
969,2012,20485,Road,EDM,52.95
970,2012,20486,Home,CHI,45.650000000000006
971,2012,20486,Road,CGY,45.650000000000006
972,2012,20487,Home,VAN,51.4
973,2012,20487,Road,CBJ,51.4
974,2012,20488,Home,BOS,45.86666666666667
975,2012,20488,Road,MTL,45.86666666666667
976,2012,20489,Home,MIN,51.70000000000001
977,2012,20489,Road,PHX,51.70000000000001
978,2012,20490,Home,CGY,45.96666666666667
979,2012,20490,Road,COL,45.96666666666667
980,2012,20491,Home,SJS,51.71666666666666
981,2012,20491,Road,ANA,51.71666666666666
982,2012,20492,Home,TOR,48.53333333333334
983,2012,20492,Road,CAR,48.53333333333334
984,2012,20493,Home,PHI,51.533333333333346
985,2012,20493,Road,NYI,51.533333333333346
986,2012,20494,Home,PIT,54.983333333333334
987,2012,20494,Road,WPG,54.983333333333334
988,2012,20495,Home,OTT,49.016666666666666
989,2012,20495,Road,NYR,49.016666666666666
990,2012,20496,Home,FLA,44.51666666666667
991,2012,20496,Road,BUF,44.51666666666667
992,2012,20497,Home,STL,48.5
993,2012,20497,Road,LAK,48.5
994,2012,20498,Home,NSH,48.466666666666676
995,2012,20498,Road,PHX,48.466666666666676
996,2012,20499,Home,EDM,52.516666666666666
997,2012,20499,Road,CBJ,52.516666666666666
998,2012,20500,Home,VAN,56.31666666666666
999,2012,20500,Road,COL,56.31666666666666
1000,2012,20501,Home,SJS,57.13333333333334
1001,2012,20501,Road,DET,57.13333333333334
1002,2012,20502,Home,TBL,47.233333333333334
1003,2012,20502,Road,NJD,47.233333333333334
1004,2012,20503,Home,CHI,52.366666666666674
1005,2012,20503,Road,ANA,52.366666666666674
1006,2012,20504,Home,DAL,47.55
1007,2012,20504,Road,MIN,47.55
1008,2012,20505,Home,CGY,52.0
1009,2012,20505,Road,CBJ,52.0
1010,2012,20506,Home,PHI,54.21666666666667
1011,2012,20506,Road,BOS,54.21666666666667
1012,2012,20507,Home,PIT,46.45
1013,2012,20507,Road,NYI,46.45
1014,2012,20508,Home,WPG,42.15
1015,2012,20508,Road,CAR,42.15
1016,2012,20509,Home,COL,49.300000000000004
1017,2012,20509,Road,NSH,49.300000000000004
1018,2012,20510,Home,MIN,52.666666666666664
1019,2012,20510,Road,LAK,52.666666666666664
1020,2012,20511,Home,BUF,49.28333333333334
1021,2012,20511,Road,WSH,49.28333333333334
1022,2012,20512,Home,MTL,56.30000000000001
1023,2012,20512,Road,NYR,56.30000000000001
1024,2012,20513,Home,OTT,43.06666666666667
1025,2012,20513,Road,TOR,43.06666666666667
1026,2012,20514,Home,FLA,44.966666666666676
1027,2012,20514,Road,NJD,44.966666666666676
1028,2012,20515,Home,EDM,51.083333333333336
1029,2012,20515,Road,VAN,51.083333333333336
1030,2012,20516,Home,SJS,58.76666666666667
1031,2012,20516,Road,PHX,58.76666666666667
1032,2012,20517,Home,DET,57.266666666666666
1033,2012,20517,Road,CHI,57.266666666666666
1034,2012,20518,Home,CBJ,55.10000000000001
1035,2012,20518,Road,ANA,55.10000000000001
1036,2012,20519,Home,BUF,46.88333333333333
1037,2012,20519,Road,BOS,46.88333333333333
1038,2012,20520,Home,DAL,54.150000000000006
1039,2012,20520,Road,LAK,54.150000000000006
1040,2012,20521,Home,PHI,41.73333333333334
1041,2012,20521,Road,WSH,41.73333333333334
1042,2012,20522,Home,NJD,54.06666666666667
1043,2012,20522,Road,NYI,54.06666666666667
1044,2012,20523,Home,NYR,49.03333333333334
1045,2012,20523,Road,WPG,49.03333333333334
1046,2012,20524,Home,MTL,45.800000000000004
1047,2012,20524,Road,CAR,45.800000000000004
1048,2012,20525,Home,DET,51.45000000000001
1049,2012,20525,Road,COL,51.45000000000001
1050,2012,20526,Home,MIN,30.366666666666664
1051,2012,20526,Road,STL,30.366666666666664
1052,2012,20527,Home,CHI,52.73333333333334
1053,2012,20527,Road,NSH,52.73333333333334
1054,2012,20528,Home,DAL,50.31666666666667
1055,2012,20528,Road,ANA,50.31666666666667
1056,2012,20529,Home,EDM,57.18333333333333
1057,2012,20529,Road,CGY,57.18333333333333
1058,2012,20530,Home,SJS,55.083333333333336
1059,2012,20530,Road,VAN,55.083333333333336
1060,2012,20531,Home,BOS,50.36666666666667
1061,2012,20531,Road,OTT,50.36666666666667
1062,2012,20532,Home,NYI,54.51666666666667
1063,2012,20532,Road,WPG,54.51666666666667
1064,2012,20533,Home,CAR,46.63333333333333
1065,2012,20533,Road,WSH,46.63333333333333
1066,2012,20534,Home,PIT,41.63333333333334
1067,2012,20534,Road,BUF,41.63333333333334
1068,2012,20535,Home,TBL,53.50000000000001
1069,2012,20535,Road,FLA,53.50000000000001
1070,2012,20536,Home,NSH,49.98333333333334
1071,2012,20536,Road,COL,49.98333333333334
1072,2012,20537,Home,PHX,50.56666666666667
1073,2012,20537,Road,LAK,50.56666666666667
1074,2012,20538,Home,NYR,52.966666666666676
1075,2012,20538,Road,PIT,52.966666666666676
1076,2012,20539,Home,PHI,48.63333333333334
1077,2012,20539,Road,MTL,48.63333333333334
1078,2012,20540,Home,CGY,52.18333333333334
1079,2012,20540,Road,EDM,52.18333333333334
1080,2012,20541,Home,ANA,59.81666666666666
1081,2012,20541,Road,DAL,59.81666666666666
1082,2012,20542,Home,SJS,51.03333333333333
1083,2012,20542,Road,MIN,51.03333333333333
1084,2012,20543,Home,BOS,55.93333333333334
1085,2012,20543,Road,NJD,55.93333333333334
1086,2012,20544,Home,TOR,51.93333333333334
1087,2012,20544,Road,PHI,51.93333333333334
1088,2012,20545,Home,WSH,52.01666666666667
1089,2012,20545,Road,NYI,52.01666666666667
1090,2012,20546,Home,CAR,52.98333333333334
1091,2012,20546,Road,TBL,52.98333333333334
1092,2012,20547,Home,MTL,49.81666666666668
1093,2012,20547,Road,WPG,49.81666666666668
1094,2012,20548,Home,NSH,51.25000000000001
1095,2012,20548,Road,CBJ,51.25000000000001
1096,2012,20549,Home,CHI,55.35000000000001
1097,2012,20549,Road,STL,55.35000000000001
1098,2012,20550,Home,VAN,43.33333333333334
1099,2012,20550,Road,EDM,43.33333333333334
1100,2012,20551,Home,PHX,41.75
1101,2012,20551,Road,DET,41.75
1102,2012,20552,Home,LAK,54.86666666666666
1103,2012,20552,Road,MIN,54.86666666666666
1104,2012,20553,Home,BUF,46.58333333333334
1105,2012,20553,Road,OTT,46.58333333333334
1106,2012,20554,Home,PIT,53.06666666666668
1107,2012,20554,Road,NYR,53.06666666666668
1108,2012,20555,Home,STL,48.05
1109,2012,20555,Road,CBJ,48.05
1110,2012,20556,Home,COL,49.900000000000006
1111,2012,20556,Road,DET,49.900000000000006
1112,2012,20557,Home,ANA,41.550000000000004
1113,2012,20557,Road,DAL,41.550000000000004
